geoid,borough,centroid_lat,centroid_lon,population,median_income,no_vehicle_pct,transit_commute_pct,bike_commute_pct,has_citibike,coverage_status
36081011400,Queens,40.687930860333736,-73.84182855153908,2073.0,107670.0,26.1,30.2,0.0,0,Gap Zone
36081019200,Queens,40.68381574059393,-73.80063686678783,2064.0,91681.0,22.4,43.4,0.0,0,Gap Zone
36081114700,Queens,40.768267546988604,-73.80195511602749,2051.0,96731.0,3.5,34.0,0.0,0,Gap Zone
36081062200,Queens,40.6919497389128,-73.72888014205412,2043.0,115347.0,15.9,20.1,0.0,0,Gap Zone
36081064500,Queens,40.70912203586642,-73.85225004567839,2034.0,92313.0,39.2,57.4,0.0,0,Gap Zone
36081061200,Queens,40.68829119133888,-73.73672544761625,2032.0,127420.0,7.5,33.7,0.0,0,Gap Zone
36081013600,Queens,40.7065970002509,-73.82865381086364,2009.0,79968.0,50.7,45.4,0.0,0,Gap Zone
36081045000,Queens,40.71422083403661,-73.80478691012486,2004.0,137109.0,43.9,31.0,0.0,0,Gap Zone
36081126500,Queens,40.72049433045118,-73.80370601638111,2000.0,141964.0,18.8,37.9,1.34,0,Gap Zone
36081027200,Queens,40.68357713930369,-73.79132006080212,1998.0,83816.0,25.7,56.1,0.0,0,Gap Zone
36081027400,Queens,40.68490498540734,-73.78898903544788,1991.0,63267.0,13.0,32.3,0.0,0,Gap Zone
36081017200,Queens,40.6823328142953,-73.81140100262147,1988.0,79643.0,20.1,36.8,0.0,0,Gap Zone
36081013000,Queens,40.70034818548894,-73.83783925828259,1973.0,71719.0,37.2,27.7,0.0,0,Gap Zone
36081118500,Queens,40.75946752355171,-73.80380679810105,1964.0,59760.0,38.6,48.2,0.76,0,Gap Zone
36081118100,Queens,40.759499585807184,-73.78735944299515,1959.0,88036.0,21.4,24.6,0.5,0,Gap Zone
36081002600,Queens,40.69726034114857,-73.84309221588508,1956.0,123281.0,21.4,33.6,0.0,0,Gap Zone
36081051000,Queens,40.70971162743211,-73.75371534157858,1952.0,107601.0,28.0,52.0,0.0,0,Gap Zone
36081053601,Queens,40.70669880464049,-73.74586505427749,1950.0,-666666666.0,39.6,21.9,0.0,0,Gap Zone
36081015400,Queens,40.692195512642165,-73.82055883636308,1949.0,89940.0,39.0,46.8,0.0,0,Gap Zone
36081078800,Queens,40.67033107446893,-73.7903645000322,1916.0,98750.0,16.1,32.6,0.0,0,Gap Zone
36081018600,Queens,40.679877607111855,-73.79895717772287,1914.0,88636.0,29.3,37.3,0.0,0,Gap Zone
36081063302,Queens,40.70539373376368,-73.87140543551612,1910.0,134205.0,13.3,34.6,0.0,0,Gap Zone
36081065900,Queens,40.715544890029506,-73.88248073064122,1905.0,111731.0,19.3,42.4,0.0,0,Gap Zone
36081067700,Queens,40.71911057325403,-73.87243056336595,1901.0,115250.0,21.3,32.0,0.93,0,Gap Zone
36081023000,Queens,40.71264487330194,-73.8081463494557,1890.0,108646.0,11.3,34.8,0.0,0,Gap Zone
36081003200,Queens,40.68731543660991,-73.84676699150573,1886.0,113462.0,31.3,51.4,0.69,0,Gap Zone
36081050400,Queens,40.705119605217924,-73.76435857691305,1852.0,108598.0,15.1,39.7,0.0,0,Gap Zone
36081013200,Queens,40.70129401138427,-73.83438869758622,1850.0,76250.0,38.0,22.2,0.9,0,Gap Zone
36081043400,Queens,40.696199151336806,-73.77864636876413,1823.0,98274.0,25.7,26.5,0.0,0,Gap Zone
36081052200,Queens,40.700444700076126,-73.75736832752465,1810.0,72063.0,13.1,42.6,0.0,0,Gap Zone
36081061800,Queens,40.676894303087174,-73.7364182298746,1809.0,96587.0,24.8,25.7,3.86,0,Gap Zone
36081059800,Queens,40.69829468274621,-73.74066659244767,1801.0,103203.0,11.4,31.4,0.0,0,Gap Zone
36081055800,Queens,40.72253366727075,-73.74170488629524,1795.0,80536.0,14.5,36.4,0.0,0,Gap Zone
36081118900,Queens,40.75650549899264,-73.81261354843451,1788.0,51825.0,38.8,30.1,0.0,0,Gap Zone
36081073100,Queens,40.71095339176299,-73.84633176035837,1777.0,159279.0,11.3,31.9,0.0,0,Gap Zone
36081059400,Queens,40.69846915514803,-73.73118445171217,1770.0,149904.0,7.0,38.6,0.0,0,Gap Zone
36081066900,Queens,40.72356697757025,-73.88592161734059,1758.0,95208.0,14.1,38.8,0.0,0,Gap Zone
36081050800,Queens,40.70698400257753,-73.75542193140625,1756.0,73333.0,30.9,40.8,0.0,0,Gap Zone
36081109700,Queens,40.7703465996279,-73.77731306674812,1752.0,121250.0,12.8,30.1,0.0,0,Gap Zone
36081040200,Queens,40.700031646166394,-73.76876295746682,1750.0,131761.0,12.6,36.1,0.0,0,Gap Zone
36081116700,Queens,40.76217342111724,-73.8124434100832,1737.0,55257.0,35.0,33.6,4.12,0,Gap Zone
36081156700,Queens,40.74050790246896,-73.72971559609925,1731.0,65500.0,27.0,20.2,0.0,0,Gap Zone
36081086900,Queens,40.76532706114866,-73.8338051033968,1711.0,55278.0,52.8,42.3,0.0,0,Gap Zone
36081026600,Queens,40.69188119634454,-73.78169493412295,1701.0,26875.0,60.4,25.0,0.0,0,Gap Zone
36081040000,Queens,40.69814759913852,-73.76486353335906,1691.0,96354.0,13.4,49.0,0.87,0,Gap Zone
36081056000,Queens,40.72543520342678,-73.73656335988251,1681.0,106667.0,16.4,21.6,0.0,0,Gap Zone
36081120300,Queens,40.74879990350989,-73.81258084857585,1671.0,57446.0,37.6,35.1,0.0,0,Gap Zone
36081039800,Queens,40.694562181718176,-73.76480976852783,1667.0,123864.0,20.0,32.8,0.0,0,Gap Zone
36081021602,Queens,40.70439455291659,-73.81927233639543,1656.0,69178.0,38.4,34.8,0.0,0,Gap Zone
36081053800,Queens,40.706478950571366,-73.742530435527,1655.0,103618.0,14.8,43.5,0.0,0,Gap Zone
36081004002,Queens,40.681529348206794,-73.84295972728829,1648.0,46552.0,24.4,47.8,0.0,0,Gap Zone
36081014400,Queens,40.69849684367856,-73.82849617549402,1646.0,64464.0,45.8,56.0,0.0,0,Gap Zone
36081063301,Queens,40.70448366465413,-73.8745715480584,1636.0,101548.0,16.7,29.4,2.55,0,Gap Zone
36081020200,Queens,40.68975701149444,-73.80781120795203,1621.0,77440.0,12.8,34.1,0.0,0,Gap Zone
36081028000,Queens,40.68831581524623,-73.77971915721167,1620.0,70465.0,24.5,32.6,0.0,0,Gap Zone
36081014800,Queens,40.69450211399208,-73.82237279453582,1613.0,-666666666.0,9.9,35.7,0.0,0,Gap Zone
36081060800,Queens,40.69360367421782,-73.74131434944393,1605.0,130208.0,16.3,38.7,2.6,0,Gap Zone
36081002000,Queens,40.6913525557551,-73.8495159958109,1603.0,87833.0,34.3,37.3,0.0,0,Gap Zone
36081049500,Queens,40.72539022374953,-73.890490507741,1592.0,95375.0,14.1,39.9,0.0,0,Gap Zone
36081061000,Queens,40.69017821854432,-73.74325033205872,1583.0,107115.0,11.8,18.5,4.85,0,Gap Zone
36081066100,Queens,40.71751032737752,-73.8817902269984,1581.0,107361.0,18.8,37.2,0.0,0,Gap Zone
36081027600,Queens,40.68758825622854,-73.78623953183178,1575.0,95893.0,28.7,44.0,0.0,0,Gap Zone
36081066401,Queens,40.64631820779841,-73.74338691958302,1574.0,-666666666.0,8.6,33.5,0.0,0,Gap Zone
36081139900,Queens,40.74986769262013,-73.76247544688763,1568.0,128750.0,8.2,30.9,0.94,0,Gap Zone
36081003000,Queens,40.691641575765836,-73.84726790616058,1567.0,84750.0,19.7,33.3,0.0,0,Gap Zone
36081059600,Queens,40.697137224902626,-73.73705648241598,1539.0,88913.0,11.6,28.6,0.0,0,Gap Zone
36081026200,Queens,40.69100786823807,-73.79209235019782,1534.0,77200.0,18.2,46.8,0.0,0,Gap Zone
36081119900,Queens,40.75346193874626,-73.8095775283193,1533.0,109583.0,4.3,16.3,0.0,0,Gap Zone
36081061400,Queens,40.6861196005517,-73.72951172180234,1517.0,144500.0,14.4,41.4,0.0,0,Gap Zone
36081052800,Queens,40.69403520933033,-73.75873029272931,1513.0,84113.0,12.1,33.9,0.0,0,Gap Zone
36081059200,Queens,40.70123503823603,-73.72973224642003,1510.0,97250.0,21.9,29.5,0.42,0,Gap Zone
36081074900,Queens,40.713249872679626,-73.84007536386764,1501.0,222083.0,5.6,33.0,0.93,0,Gap Zone
36081020600,Queens,40.69433964255864,-73.80923857897746,1483.0,75114.0,32.6,51.8,0.0,0,Gap Zone
36081050201,Queens,40.70880252712487,-73.76490375018116,1471.0,84233.0,13.6,52.4,0.0,0,Gap Zone
36081063000,Queens,40.680287830741406,-73.74357940728427,1457.0,116034.0,9.9,23.7,0.0,0,Gap Zone
36081050600,Queens,40.70579299075418,-73.75966884132443,1451.0,138000.0,19.4,41.2,0.0,0,Gap Zone
36081052000,Queens,40.701139645371164,-73.75468768523888,1448.0,82426.0,26.3,38.1,0.0,0,Gap Zone
36081047600,Queens,40.722479982586485,-73.7712452850014,1436.0,109846.0,3.9,25.1,0.0,0,Gap Zone
36081018000,Queens,40.675785679286136,-73.80541153074627,1434.0,84643.0,17.0,37.1,0.0,0,Gap Zone
36081065702,Queens,40.71333559653477,-73.88296085746425,1430.0,84327.0,33.1,49.8,0.0,0,Gap Zone
36081120100,Queens,40.75321211940156,-73.81405933027179,1430.0,69583.0,29.8,39.2,0.83,0,Gap Zone
36081090700,Queens,40.773323944525735,-73.83959082510515,1410.0,85750.0,15.8,35.5,0.0,0,Gap Zone
36081018800,Queens,40.68162557517983,-73.79984728255381,1402.0,110417.0,26.9,39.2,0.0,0,Gap Zone
36081056200,Queens,40.72463817207988,-73.7331947217128,1399.0,96528.0,5.6,31.3,0.0,0,Gap Zone
36081047802,Queens,40.71874277002068,-73.76249154012119,1385.0,91483.0,16.1,47.6,0.0,0,Gap Zone
36081062000,Queens,40.68105599779031,-73.73781937589116,1370.0,112409.0,13.3,14.7,0.0,0,Gap Zone
36081056600,Queens,40.71973861259399,-73.7384033609596,1369.0,70938.0,31.4,37.7,0.0,0,Gap Zone
36081072900,Queens,40.71281187610903,-73.8521814452407,1366.0,127292.0,14.3,58.8,1.09,0,Gap Zone
36081056400,Queens,40.72155548832752,-73.733403222927,1365.0,86667.0,15.5,38.1,0.0,0,Gap Zone
36081050202,Queens,40.71018920329445,-73.75929248694086,1363.0,78750.0,18.5,34.4,3.18,0,Gap Zone
36081020500,Queens,40.73038938332852,-73.92180359845668,1353.0,64583.0,18.7,69.9,0.0,0,Gap Zone
36081048200,Queens,40.71483508774442,-73.76792261983167,1344.0,70766.0,16.5,34.8,0.0,0,Gap Zone
36081133900,Queens,40.72864000240047,-73.79003768777696,1338.0,114250.0,10.3,21.4,5.77,0,Gap Zone
36081119500,Queens,40.754867227404965,-73.79947101325588,1334.0,109643.0,5.3,23.6,0.0,0,Gap Zone
36081060600,Queens,40.69174711410705,-73.73533084752076,1332.0,98661.0,21.2,33.7,0.0,0,Gap Zone
36081045200,Queens,40.71462692524163,-73.79957591780938,1332.0,71550.0,17.7,51.8,0.0,0,Gap Zone
36081113300,Queens,40.76414938465459,-73.78315190370708,1303.0,115313.0,6.9,38.8,0.0,0,Gap Zone
36081084602,Queens,40.66512795623091,-73.81662079958787,1276.0,79707.0,0.0,42.3,0.0,0,Gap Zone
36081043200,Queens,40.691310753568445,-73.77588351884192,1273.0,88355.0,7.0,39.0,0.0,0,Gap Zone
36081076902,Queens,40.715034211124724,-73.83403256133413,1245.0,113042.0,50.4,52.2,0.0,0,Gap Zone
36081045600,Queens,40.71662979646309,-73.79398977638671,1244.0,75500.0,7.6,47.8,0.0,0,Gap Zone
36081059000,Queens,40.701257696016114,-73.73699790579349,1186.0,86000.0,11.4,32.4,0.0,0,Gap Zone
36081145101,Queens,40.75513806868774,-73.78469649980677,1178.0,77734.0,18.2,14.8,0.0,0,Gap Zone
36081140901,Queens,40.74654048720777,-73.7749009116468,1155.0,120186.0,10.1,23.7,0.0,0,Gap Zone
36081068200,Queens,40.66779364495978,-73.75041294491528,1076.0,92656.0,11.6,33.4,0.0,0,Gap Zone
36081061602,Queens,40.67755238820833,-73.72924201083933,1013.0,121058.0,18.6,20.2,0.0,0,Gap Zone
36081060000,Queens,40.69506304732547,-73.73330320844666,1012.0,94583.0,15.5,19.3,0.74,0,Gap Zone
36081115100,Queens,40.768571710025185,-73.80762994790857,950.0,94643.0,12.4,26.5,0.0,0,Gap Zone
36081042600,Queens,40.68887264265362,-73.7702024294811,500.0,-666666666.0,,100.0,0.0,0,Gap Zone
36081138502,Queens,40.75198787746391,-73.74551703515549,109.0,-666666666.0,,33.3,0.0,0,Gap Zone
36081056100,Queens,40.693101707286814,-73.88554089981143,18.0,-666666666.0,42.9,63.6,0.0,0,Gap Zone
36081091800,Queens,40.56818729612649,-73.87209598028147,15.0,-666666666.0,0.0,0.0,0.0,0,Gap Zone
36081060701,Queens,40.717255967116984,-73.89397602418998,14.0,-666666666.0,0.0,100.0,0.0,0,Gap Zone
36081045500,Queens,40.736310925042595,-73.8623265691525,13869.0,75033.0,56.3,66.8,0.0,1,Covered
36081043702,Queens,40.73811143808957,-73.85655030670509,8025.0,61649.0,55.9,67.8,1.39,1,Covered
36081027900,Queens,40.751672934493264,-73.88022225118752,7738.0,81165.0,48.7,45.8,5.6,1,Covered
36081028300,Queens,40.75117378294326,-73.88486545631538,7576.0,76747.0,65.5,62.7,2.03,1,Covered
36081026100,Queens,40.747211653572975,-73.9006009286627,7310.0,63750.0,61.9,69.7,0.0,1,Covered
36081046700,Queens,40.7454564167735,-73.87458548825897,7177.0,65564.0,58.2,56.3,0.0,1,Covered
36081037900,Queens,40.75547363187481,-73.86408425290831,7170.0,77904.0,65.9,64.1,2.28,1,Covered
36081027500,Queens,40.752153733101274,-73.87556914581887,7145.0,54986.0,51.3,55.5,1.15,1,Covered
36081038100,Queens,40.756127660825605,-73.85767074732868,7121.0,75521.0,38.7,64.7,3.55,1,Covered
36081048100,Queens,40.74221922874604,-73.88505161947747,7021.0,69063.0,69.6,71.1,1.11,1,Covered
36081028700,Queens,40.750965457054704,-73.88943591382514,6915.0,74543.0,65.5,46.8,1.07,1,Covered
36081071306,Queens,40.72616209378197,-73.8560468375451,6882.0,81458.0,62.7,63.6,2.32,1,Covered
36081071304,Queens,40.72886091772531,-73.85408115938289,6195.0,100199.0,59.7,45.2,0.0,1,Covered
36081029100,Queens,40.751335882054725,-73.89519937870392,6124.0,63740.0,63.4,58.2,0.75,1,Covered
36081028100,Queens,40.75222035163512,-73.88259202107918,6083.0,71832.0,51.0,53.0,0.79,1,Covered
36081071100,Queens,40.722069646333935,-73.85249495146292,6044.0,102734.0,40.0,45.9,0.24,1,Covered
36081025100,Queens,40.744822339070765,-73.90965619557498,5997.0,96032.0,49.2,61.8,1.41,1,Covered
36081000102,Queens,40.74651108587001,-73.95699114319477,5966.0,213750.0,52.6,70.8,0.63,1,Covered
36081047900,Queens,40.73548553226142,-73.88371148498962,5903.0,79796.0,35.7,53.5,0.48,1,Covered
36081054900,Queens,40.70219100591627,-73.90781301478246,5800.0,89283.0,63.2,65.9,2.58,1,Covered
36081006300,Queens,40.764484496183535,-73.92002400516724,5712.0,114783.0,64.3,63.4,0.0,1,Covered
36081024300,Queens,40.736666655375416,-73.90204028009781,5661.0,64162.0,22.6,41.8,2.05,1,Covered
36081071305,Queens,40.72418633669877,-73.85147738331564,5576.0,108007.0,51.3,54.1,0.0,1,Covered
36081071303,Queens,40.72581001053163,-73.84953954508158,5509.0,98155.0,47.4,46.3,0.0,1,Covered
36081073900,Queens,40.723692959293864,-73.84427158196992,5480.0,113333.0,42.9,41.6,0.0,1,Covered
36081005300,Queens,40.76034856111517,-73.92927277439132,5470.0,112258.0,63.2,61.4,1.83,1,Covered
36081016900,Queens,40.748272577657204,-73.91435913965331,5445.0,74916.0,54.0,50.5,6.18,1,Covered
36081031700,Queens,40.770921913696455,-73.89304206051094,5414.0,71822.0,22.4,49.1,0.0,1,Covered
36081072100,Queens,40.73118593428171,-73.853737595499,5349.0,98207.0,50.6,48.7,0.0,1,Covered
36081026700,Queens,40.74532757543016,-73.88803213872269,5342.0,50316.0,75.3,73.2,0.0,1,Covered
36081059100,Queens,40.708111862232805,-73.90978069863012,5332.0,72671.0,53.7,51.6,1.38,1,Covered
36081075702,Queens,40.72433754902749,-73.84019948934306,5313.0,118859.0,35.0,42.3,0.0,1,Covered
36081010500,Queens,40.78279064362842,-73.91294849688934,5309.0,61589.0,42.0,49.7,2.27,1,Covered
36081018300,Queens,40.745341007189964,-73.91966868773875,5304.0,84761.0,56.6,53.5,1.49,1,Covered
36081024900,Queens,40.74311512759201,-73.904255431431,5268.0,70676.0,39.6,51.3,0.0,1,Covered
36081006100,Queens,40.76203066202806,-73.92204097884321,5263.0,111923.0,79.3,67.7,0.81,1,Covered
36081047500,Queens,40.733637235454914,-73.87565052667873,5262.0,79631.0,52.8,62.8,0.29,1,Covered
36081027101,Queens,40.744172919205255,-73.88026809116826,5236.0,58906.0,72.6,61.5,0.0,1,Covered
36081026300,Queens,40.7457619540299,-73.89702935403731,5208.0,82481.0,43.1,59.8,2.47,1,Covered
36081028500,Queens,40.751466153319775,-73.88711627888541,5172.0,101250.0,51.9,55.2,1.13,1,Covered
36081071701,Queens,40.73133334533616,-73.85988101452504,5164.0,55526.0,59.1,47.9,0.0,1,Covered
36081030903,Queens,40.75794848029495,-73.89006491903156,5132.0,80385.0,30.6,45.7,1.33,1,Covered
36081028900,Queens,40.751278542497325,-73.89190222609565,5104.0,75547.0,58.1,46.5,1.33,1,Covered
36081061301,Queens,40.70896493480725,-73.89318484534559,5070.0,72055.0,52.1,66.0,2.97,1,Covered
36081026901,Queens,40.74687437448275,-73.88221138782895,5065.0,61488.0,75.7,69.2,0.94,1,Covered
36081002500,Queens,40.75496057549645,-73.94516445457931,5063.0,21667.0,94.2,66.2,0.0,1,Covered
36081001902,Queens,40.7481798082287,-73.94010262457002,5059.0,157877.0,62.2,56.4,1.39,1,Covered
36081046901,Queens,40.743364096090005,-73.8785864283041,5055.0,67381.0,54.9,65.4,0.0,1,Covered
36081000101,Queens,40.74112504999996,-73.95900312609916,5027.0,124885.0,52.0,40.4,3.62,1,Covered
36081056700,Queens,40.69686625778729,-73.89218278504347,4971.0,107540.0,16.1,35.2,0.69,1,Covered
36081054700,Queens,40.703629456583286,-73.90971110601929,4953.0,111641.0,59.6,61.4,0.23,1,Covered
36081040102,Queens,40.75268246727674,-73.85745951141142,4940.0,71283.0,58.0,66.5,2.66,1,Covered
36081058900,Queens,40.70624041101934,-73.90503984004512,4833.0,75089.0,62.3,59.6,1.22,1,Covered
36081024500,Queens,40.73935402643868,-73.90504858538974,4829.0,61439.0,37.7,54.3,1.22,1,Covered
36081044302,Queens,40.739812222765195,-73.86406283949123,4799.0,60654.0,57.4,47.8,0.0,1,Covered
36081047100,Queens,40.74098496424007,-73.87656399237801,4691.0,55068.0,57.3,70.6,0.0,1,Covered
36081048500,Queens,40.73975163312126,-73.88433827842039,4631.0,73362.0,36.4,50.9,0.57,1,Covered
36081058500,Queens,40.70437099865571,-73.89942030369657,4614.0,86667.0,41.6,64.1,0.77,1,Covered
36081068700,Queens,40.73031046418867,-73.86929554407843,4610.0,68566.0,63.8,60.8,0.05,1,Covered
36081041300,Queens,40.7447361221681,-73.86130810907724,4600.0,71932.0,58.7,72.0,2.06,1,Covered
36081046500,Queens,40.746966479356864,-73.87029811314623,4575.0,76833.0,61.6,72.7,1.44,1,Covered
36081042700,Queens,40.74371585525204,-73.85381283576983,4536.0,52007.0,53.9,45.7,0.0,1,Covered
36081023501,Queens,40.73765855021228,-73.91807274762252,4467.0,57340.0,48.3,49.3,1.66,1,Covered
36081011300,Queens,40.776257911580004,-73.90846594712733,4466.0,94300.0,58.8,61.1,2.31,1,Covered
36081069701,Queens,40.72687715119911,-73.8602046493559,4460.0,101168.0,45.6,52.9,0.0,1,Covered
36081071702,Queens,40.73347695978105,-73.8628304562818,4438.0,99719.0,49.5,55.8,0.0,1,Covered
36081007500,Queens,40.76454355485929,-73.92732993870362,4427.0,82838.0,62.6,48.8,0.0,1,Covered
36081047300,Queens,40.73722038940914,-73.8762312402642,4407.0,65538.0,57.4,68.0,0.0,1,Covered
36081055100,Queens,40.70159506988555,-73.90391173487463,4398.0,81000.0,71.4,59.8,0.0,1,Covered
36081027302,Queens,40.75377837317517,-73.87320996943312,4390.0,52404.0,46.8,67.0,3.84,1,Covered
36081053901,Queens,40.710210239663496,-73.91780428240936,4367.0,88585.0,46.3,40.8,5.78,1,Covered
36081040702,Queens,40.75165499835918,-73.86622533426808,4341.0,93182.0,49.6,67.1,0.0,1,Covered
36081025301,Queens,40.74456849588404,-73.9165162751222,4330.0,65667.0,67.1,66.1,0.71,1,Covered
36081010300,Queens,40.781059991374605,-73.91507735886361,4305.0,76118.0,52.5,50.8,1.31,1,Covered
36081041500,Queens,40.746605069180696,-73.85659902733165,4292.0,65112.0,45.8,63.3,0.0,1,Covered
36081068300,Queens,40.734975798195194,-73.8690860872858,4261.0,66354.0,67.7,63.7,0.0,1,Covered
36081006900,Queens,40.771503681320404,-73.9221644910221,4218.0,117167.0,53.3,41.3,0.0,1,Covered
36081026902,Queens,40.74461460855605,-73.88295384020302,4197.0,55298.0,65.3,72.1,0.0,1,Covered
36081037700,Queens,40.755661440295555,-73.86871354673119,4173.0,88286.0,53.9,71.0,0.64,1,Covered
36081016300,Queens,40.75630795769101,-73.90988194020848,4169.0,40313.0,70.8,42.6,0.0,1,Covered
36081040302,Queens,40.75205035706824,-73.86116340797491,4149.0,75385.0,53.0,58.3,3.92,1,Covered
36081009700,Queens,40.776481955234836,-73.91860277578938,4142.0,117500.0,37.1,51.6,1.5,1,Covered
36081035700,Queens,40.76801544439385,-73.87123991695137,4121.0,84242.0,18.0,33.7,1.06,1,Covered
36081059300,Queens,40.710208038317,-73.90265080098779,4115.0,78462.0,45.5,49.0,1.48,1,Covered
36081004700,Queens,40.76028791680234,-73.9331577658431,4104.0,56758.0,79.8,70.4,6.23,1,Covered
36081046300,Queens,40.74400072434907,-73.87109002251451,4097.0,70451.0,65.8,76.9,2.35,1,Covered
36081005700,Queens,40.756954441945446,-73.92567211345944,4065.0,94884.0,73.6,65.3,1.54,1,Covered
36081029500,Queens,40.755998069327234,-73.90673060415686,4064.0,84972.0,52.1,63.2,0.55,1,Covered
36081057700,Queens,40.700392872905994,-73.89071453199169,4056.0,83438.0,38.3,45.5,3.05,1,Covered
36081045900,Queens,40.73987743931644,-73.87068045952012,4025.0,78104.0,43.6,67.1,0.0,1,Covered
36081018101,Queens,40.74450994392837,-73.92412325925636,4025.0,81441.0,66.0,69.6,1.08,1,Covered
36081055700,Queens,40.6986892816362,-73.8983148389394,4025.0,86346.0,50.2,65.4,2.09,1,Covered
36081074300,Queens,40.73229919102343,-73.84924610464874,3979.0,76063.0,39.1,35.6,0.0,1,Covered
36081074500,Queens,40.736104956134724,-73.85083680934912,3951.0,53716.0,57.2,49.2,0.0,1,Covered
36081014300,Queens,40.766299625328514,-73.9115112902225,3944.0,84543.0,64.1,63.7,1.73,1,Covered
36081011700,Queens,40.77222975839396,-73.91045575734371,3942.0,114797.0,43.8,51.5,2.78,1,Covered
36081041100,Queens,40.74379120477279,-73.8654187232668,3850.0,64568.0,66.0,63.7,0.0,1,Covered
36081027702,Queens,40.7544055598528,-73.87805142445434,3808.0,75702.0,51.2,54.5,0.0,1,Covered
36081005900,Queens,40.75970059227372,-73.92392559758588,3775.0,88099.0,65.0,62.3,0.78,1,Covered
36081044301,Queens,40.74073691315333,-73.8594604265075,3765.0,26172.0,69.7,56.1,0.0,1,Covered
36081046902,Queens,40.7469804151251,-73.87581950660407,3765.0,78646.0,62.9,76.8,0.0,1,Covered
36081058300,Queens,40.70193799012649,-73.89762026618696,3757.0,103774.0,39.7,49.3,3.64,1,Covered
36081054500,Queens,40.7055479275342,-73.91262137943214,3749.0,59980.0,52.0,51.0,1.78,1,Covered
36081045700,Queens,40.73772170543039,-73.86983829093032,3735.0,78500.0,62.1,62.6,0.0,1,Covered
36081040701,Queens,40.74805083809021,-73.86449430320411,3676.0,79558.0,55.4,65.5,1.86,1,Covered
36081035100,Queens,40.7590997310007,-73.8770465396906,3650.0,73536.0,47.2,58.0,1.79,1,Covered
36081018501,Queens,40.738709621086755,-73.92243123622437,3636.0,80728.0,50.9,46.2,0.6,1,Covered
36081027701,Queens,40.750381116504144,-73.87780097606708,3629.0,61257.0,71.4,38.6,0.0,1,Covered
36081000702,Queens,40.74641648753802,-73.95028092846948,3594.0,125114.0,61.6,56.2,2.38,1,Covered
36081030906,Queens,40.75631645412527,-73.89623481281727,3582.0,79075.0,49.5,43.3,0.0,1,Covered
36081006502,Queens,40.766795159490236,-73.91511939843382,3578.0,81556.0,65.5,73.6,0.59,1,Covered
36081007300,Queens,40.76699497810816,-73.92537010725958,3574.0,112500.0,77.3,64.8,1.07,1,Covered
36081040902,Queens,40.75153957095695,-73.86873844096917,3573.0,70104.0,77.5,70.3,3.86,1,Covered
36081018102,Queens,40.74429179162403,-73.92226962859293,3534.0,83995.0,70.0,63.4,6.26,1,Covered
36081025900,Queens,40.748577810142834,-73.90352600423373,3519.0,71750.0,46.4,61.2,0.0,1,Covered
36081071900,Queens,40.734687506649934,-73.85562283767187,3475.0,63125.0,42.1,41.5,0.0,1,Covered
36081051500,Queens,40.7309757303219,-73.90149764788701,3448.0,100864.0,15.0,26.1,0.64,1,Covered
36081043701,Queens,40.73914905349447,-73.85109911684285,3418.0,74205.0,42.8,53.7,0.0,1,Covered
36081025302,Queens,40.74416883683783,-73.91313545000217,3383.0,77188.0,62.4,57.7,2.4,1,Covered
36081032900,Queens,40.764435065715915,-73.88273184951733,3369.0,55529.0,15.3,44.2,0.0,1,Covered
36081034700,Queens,40.766884857607415,-73.87867744198459,3360.0,71464.0,29.8,41.7,2.6,1,Covered
36081032700,Queens,40.75843642125265,-73.885417629079,3321.0,60398.0,30.6,49.1,0.0,1,Covered
36081006501,Queens,40.76804438987695,-73.91767469613545,3262.0,102375.0,66.0,52.3,1.68,1,Covered
36081015900,Queens,40.7557869046952,-73.91834238010543,3260.0,85718.0,69.1,62.5,3.76,1,Covered
36081000701,Queens,40.74285300693401,-73.95283689775785,3229.0,145922.0,57.6,52.6,0.85,1,Covered
36081074700,Queens,40.73261623716022,-73.84520651151455,3223.0,106964.0,23.6,56.6,0.69,1,Covered
36081059502,Queens,40.71524817511244,-73.9087129791358,3220.0,59386.0,29.5,37.0,0.46,1,Covered
36081043900,Queens,40.741868835109706,-73.85581256866982,3209.0,69919.0,65.4,67.1,1.2,1,Covered
36081053100,Queens,40.72305782209095,-73.90833408851911,3202.0,62143.0,22.9,41.7,0.91,1,Covered
36081018900,Queens,40.740081933947195,-73.92799903590381,3173.0,81106.0,37.0,63.8,0.6,1,Covered
36081007100,Queens,40.76908465464866,-73.92304848181234,3159.0,114917.0,77.2,56.2,0.0,1,Covered
36081008700,Queens,40.77435168079387,-73.9345832748665,3157.0,16639.0,71.6,54.7,0.0,1,Covered
36081040301,Queens,40.74889597082387,-73.85951444052438,3151.0,34457.0,65.7,68.1,0.0,1,Covered
36081055300,Queens,40.69895009688675,-73.90654637267883,3133.0,84315.0,62.6,57.5,1.76,1,Covered
36081026501,Queens,40.74560482100869,-73.89268763641617,3131.0,51359.0,58.0,47.6,1.48,1,Covered
36081069300,Queens,40.72888941000271,-73.86322727207872,3123.0,72125.0,50.6,37.0,1.19,1,Covered
36081012301,Queens,40.77578749471807,-73.89908454382166,3107.0,115735.0,36.5,49.4,2.25,1,Covered
36081027301,Queens,40.750328950963954,-73.87225672600229,3105.0,63110.0,59.0,39.3,1.46,1,Covered
